multiplier,anchor_config,proxy_budget_construction,attempts,conditional_successful_spend_usd,config,failures,model,pass_rate,proxy_failure_charge_cpsc_rank,proxy_failure_charge_cpsc_usd,proxy_failure_charge_reliability_tax_share,proxy_failure_charge_reliability_tax_usd,reasoning_effort,successes,total_proxy_failure_charge_usd
2.0,mini_swe_agent_gpt_5_6_sol_max,median_anchor_observed_spend_by_task,452,2.4723294124390245,mini_swe_agent_glm_5_2_high,288,glm-5-2,0.36283185840707965,30.0,33.47274332097561,0.926139026349545,31.000413908536586,high,164,5489.52990464
2.0,mini_swe_agent_gpt_5_6_sol_max,median_anchor_observed_spend_by_task,450,3.977214356142132,mini_swe_agent_glm_5_2_max,253,glm-5-2,0.43777777777777777,25.0,25.359568508426396,0.8431671124522251,21.382354152284265,max,197,4995.83499616
2.0,mini_swe_agent_gpt_5_6_sol_max,median_anchor_observed_spend_by_task,452,5.912881331196581,mini_swe_agent_gpt_5_4_xhigh,218,gpt-5-4,0.5176991150442478,19.0,20.855231707264956,0.7164797105017626,14.942350376068376,xhigh,234,4880.1242194999995
2.0,mini_swe_agent_gpt_5_6_sol_max,median_anchor_observed_spend_by_task,452,5.070310182130584,mini_swe_agent_gpt_5_5_high,161,gpt-5-5,0.6438053097345132,8.0,14.19728485910653,0.6428676164176316,9.126974676975944,high,291,4131.409894
2.0,mini_swe_agent_gpt_5_6_sol_max,median_anchor_observed_spend_by_task,452,1.1076699098360656,mini_swe_agent_gpt_5_5_low,330,gpt-5-5,0.26991150442477874,37.0,48.0647903852459,0.9769546501512243,46.95712047540984,low,122,5863.9044269999995
2.0,mini_swe_agent_gpt_5_6_sol_max,median_anchor_observed_spend_by_task,452,2.7272357950819677,mini_swe_agent_gpt_5_5_medium,208,gpt-5-5,0.5398230088495575,15.0,16.821788762295082,0.8378748043017349,14.094552967213115,medium,244,4104.516458
2.0,mini_swe_agent_gpt_5_6_sol_max,median_anchor_observed_spend_by_task,452,7.555796161716172,mini_swe_agent_gpt_5_5_xhigh,149,gpt-5-5,0.6703539823008849,12.0,14.966658716171617,0.49515811745262406,7.410862554455445,xhigh,303,4534.897591
2.0,mini_swe_agent_gpt_5_6_sol_max,median_anchor_observed_spend_by_task,452,0.752524632,mini_swe_agent_gpt_5_6_luna_high,252,gpt-5-6-luna,0.4424778761061947,21.0,21.495837686999998,0.9649920769333357,20.743313054999998,high,200,4299.1675374
2.0,mini_swe_agent_gpt_5_6_sol_max,median_anchor_observed_spend_by_task,452,0.06436651428571429,mini_swe_agent_gpt_5_6_luna_low,445,gpt-5-6-luna,0.015486725663716814,41.0,1046.2169753714286,0.9999384768974305,1046.152608857143,low,7,7323.5188276
2.0,mini_swe_agent_gpt_5_6_sol_max,median_anchor_observed_spend_by_task,448,3.0751902132890367,mini_swe_agent_gpt_5_6_luna_max,147,gpt-5-6-luna,0.671875,1.0,10.650506342857142,0.7112634729003809,7.5753161295681055,max,301,3205.8024091999996
2.0,mini_swe_agent_gpt_5_6_sol_max,median_anchor_observed_spend_by_task,452,0.19223005098039217,mini_swe_agent_gpt_5_6_luna_medium,401,gpt-5-6-luna,0.11283185840707964,39.0,133.02717334509805,0.9985549565089102,132.83494329411764,medium,51,6784.3858406
2.0,mini_swe_agent_gpt_5_6_sol_max,median_anchor_observed_spend_by_task,452,1.5450504972762644,mini_swe_agent_gpt_5_6_luna_xhigh,195,gpt-5-6-luna,0.5685840707964602,7.0,13.550272563424125,0.8859764266700599,12.00522206614786,xhigh,257,3482.4200488
2.0,mini_swe_agent_gpt_5_6_sol_max,median_anchor_observed_spend_by_task,451,3.4334600926517576,mini_swe_agent_gpt_5_6_sol_high,138,gpt-5-6-sol,0.6940133037694013,2.0,10.81324943769968,0.6824765661392009,7.379789345047923,high,313,3384.547074
2.0,mini_swe_agent_gpt_5_6_sol_max,median_anchor_observed_spend_by_task,452,1.0421978731707318,mini_swe_agent_gpt_5_6_sol_low,247,gpt-5-6-sol,0.45353982300884954,22.0,22.368040258536585,0.95340683130374,21.325842385365853,low,205,4585.448253
2.0,mini_swe_agent_gpt_5_6_sol_max,median_anchor_observed_spend_by_task,450,8.36020419266055,mini_swe_agent_gpt_5_6_sol_max,123,gpt-5-6-sol,0.7266666666666667,9.0,14.539937963302751,0.4250178911518872,6.179733770642201,max,327,4754.559714
2.0,mini_swe_agent_gpt_5_6_sol_max,median_anchor_observed_spend_by_task,452,1.8638030833333334,mini_swe_agent_gpt_5_6_sol_medium,176,gpt-5-6-sol,0.6106194690265486,5.0,12.249766630434783,0.8478499109768607,10.385963547101449,medium,276,3380.93559
2.0,mini_swe_agent_gpt_5_6_sol_max,median_anchor_observed_spend_by_task,451,4.704175178683386,mini_swe_agent_gpt_5_6_sol_xhigh,132,gpt-5-6-sol,0.7073170731707317,3.0,11.229084313479623,0.5810722364034264,6.524909134796238,xhigh,319,3582.077896
2.0,mini_swe_agent_gpt_5_6_sol_max,median_anchor_observed_spend_by_task,452,1.095211853909465,mini_swe_agent_gpt_5_6_terra_high,209,gpt-5-6-terra,0.5376106194690266,14.0,16.725358425925926,0.9345178843993095,15.63014657201646,high,243,4064.2620975
2.0,mini_swe_agent_gpt_5_6_sol_max,median_anchor_observed_spend_by_task,449,0.39228881944444444,mini_swe_agent_gpt_5_6_terra_low,341,gpt-5-6-terra,0.24053452115812918,38.0,55.63078020833333,0.9929483494932958,55.23849138888889,low,108,6008.1242624999995
2.0,mini_swe_agent_gpt_5_6_sol_max,median_anchor_observed_spend_by_task,451,4.89993096178344,mini_swe_agent_gpt_5_6_terra_max,137,gpt-5-6-terra,0.6962305986696231,4.0,12.03795694267516,0.5929599196012291,7.13802598089172,max,314,3779.9184800000003
2.0,mini_swe_agent_gpt_5_6_sol_max,median_anchor_observed_spend_by_task,450,0.5681583670886077,mini_swe_agent_gpt_5_6_terra_medium,292,gpt-5-6-terra,0.3511111111111111,31.0,33.792578164556964,0.9831868890168162,33.22441979746835,medium,158,5339.22735
2.0,mini_swe_agent_gpt_5_6_sol_max,median_anchor_observed_spend_by_task,452,2.100254819852941,mini_swe_agent_gpt_5_6_terra_xhigh,180,gpt-5-6-terra,0.6017699115044248,6.0,13.044059966911766,0.838987644553877,10.943805147058825,xhigh,272,3547.984311
2.0,mini_swe_agent_gpt_5_6_sol_max,median_anchor_observed_spend_by_task,452,2.4362007898550724,mini_swe_agent_kimi_k2_7_code_default,314,kimi-k2-7-code,0.3053097345132743,33.0,40.91623731884058,0.9404588263854536,38.48003652898551,,138,5646.44075
